date,review_period,event_id,event_type,symbol,isin,state_count_after_event,status_flag
"March 28, 2025",2025-MAR,PEVT_00726,DELETION,GSFC,,595,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00725,DELETION,GAEL,,596,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00724,DELETION,GRINDWELL,,597,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00723,DELETION,GRINFRA,,598,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00722,DELETION,FINEORG,,599,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00721,DELETION,EQUITASBNK,,600,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00720,DELETION,EASEMYTRIP,,601,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00719,DELETION,CIEINDIA,,601,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00718,DELETION,CHEMPLASTS,,602,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00717,DELETION,CELLO,,603,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00716,DELETION,BIRLACORPN,,604,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00715,DELETION,BALAMINES,,605,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00714,DELETION,AVANTIFEED,,606,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00713,DELETION,ACI,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00480,ADDITION,WAAREEENER,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00479,ADDITION,VMM,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00478,ADDITION,TARIL,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00477,ADDITION,PGEL,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00476,ADDITION,NEULANDLAB,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00475,ADDITION,NAVA,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00474,ADDITION,LTFOODS,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00473,ADDITION,IGIL,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00472,ADDITION,HYUNDAI,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00471,ADDITION,FIRSTCRY,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00470,ADDITION,ALIVUS,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00469,ADDITION,AFCONS,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00468,DELETION,VINATIORGA,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00467,DELETION,TVSSCS,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00466,DELETION,SUNDRMFAST,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00465,DELETION,SANOFI,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00464,DELETION,RATNAMANI,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00463,DELETION,PGHH,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00462,DELETION,NUVOCO,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00461,DELETION,METROBRAND,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00460,DELETION,KSB,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00459,DELETION,GSFC,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00458,DELETION,GAEL,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00457,DELETION,GRINDWELL,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00456,DELETION,FINEORG,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00455,DELETION,CIEINDIA,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00454,DELETION,CELLO,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00453,DELETION,BALAMINES,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00452,DELETION,AVANTIFEED,,607,SUSPICIOUS_STATE_COUNT
"March 28, 2025",2025-MAR,PEVT_00451,DELETION,ACI,,607,SUSPICIOUS_STATE_COUNT
"March 21, 2025",2025-MAR,PEVT_00602,DELETION,RAYMONDLSL,,607,SUSPICIOUS_STATE_COUNT
"March 21, 2025",2025-MAR,PEVT_00601,DELETION,ISEC,,608,SUSPICIOUS_STATE_COUNT
"February 28, 2025",2025-MAR,PEVT_00670,DELETION,DIXON,,609,SUSPICIOUS_STATE_COUNT
"February 28, 2025",2025-MAR,PEVT_00669,DELETION,MANKIND,,609,SUSPICIOUS_STATE_COUNT
"February 28, 2025",2025-MAR,PEVT_00668,DELETION,SIEMENS,,610,SUSPICIOUS_STATE_COUNT
"February 28, 2025",2025-MAR,PEVT_00667,DELETION,RAJESHEXPO,,610,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00421,ADDITION,ZOMATO,,610,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00420,ADDITION,VOLTAS,,610,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00419,ADDITION,UNITDSPR,,610,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00418,ADDITION,TECHM,,610,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00417,ADDITION,SUVENPHAR,,610,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00416,ADDITION,RADICO,,610,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00415,ADDITION,POLYMED,,609,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00414,ADDITION,PPLPHARMA,,609,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00413,ADDITION,PERSISTENT,,609,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00412,ADDITION,PCBL,,609,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00411,ADDITION,POLICYBZR,,609,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00410,ADDITION,OFSS,,609,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00409,ADDITION,NETWEB,,609,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00408,ADDITION,NATCOPHARM,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00407,ADDITION,MCX,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00406,ADDITION,LUPIN,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00405,ADDITION,LLOYDSME,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00404,ADDITION,KFINTECH,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00403,ADDITION,KEC,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00402,ADDITION,KAYNES,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00401,ADDITION,JUBLPHARMA,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00400,ADDITION,NAUKRI,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00399,ADDITION,INDHOTEL,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00398,ADDITION,INDIACEM,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00397,ADDITION,HSCL,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00396,ADDITION,GODFRYPHLP,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00395,ADDITION,GLENMARK,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00394,ADDITION,FORTIS,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00393,ADDITION,FSL,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00392,ADDITION,DIVISLAB,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00391,ADDITION,DEEPAKFERT,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00390,ADDITION,COROMANDEL,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00389,ADDITION,COFORGE,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00388,ADDITION,CHOLAHLDNG,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00387,ADDITION,CAPLIPOINT,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00386,ADDITION,ANANTRAJ,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00385,ADDITION,AMBER,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00384,ADDITION,ABSLAMC,,606,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00383,ADDITION,360ONE,,606,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00382,DELETION,ZYDUSLIFE,,607,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00381,DELETION,TORNTPOWER,,608,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00380,DELETION,TITAGARH,,609,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00379,DELETION,THERMAX,,610,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00378,DELETION,TATAPOWER,,611,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00377,DELETION,SUZLON,,612,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00376,DELETION,SOLARINDS,,613,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00375,DELETION,SOBHA,,614,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00374,DELETION,SJVN,,615,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00373,DELETION,MOTHERSON,,616,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00372,DELETION,RECLTD,,617,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00371,DELETION,RVNL,,618,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00370,DELETION,PNB,,619,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00369,DELETION,PRESTIGE,,620,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00368,DELETION,PFC,,621,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00367,DELETION,NHPC,,622,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00366,DELETION,NBCC,,623,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00365,DELETION,MRPL,,624,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00364,DELETION,KPIL,,625,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00363,DELETION,JWL,,626,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00362,DELETION,JSL,,627,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00361,DELETION,IRFC,,628,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00360,DELETION,HUDCO,,629,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00359,DELETION,HINDCOPPER,,630,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00358,DELETION,HAL,,631,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00357,DELETION,HBLPOWER,,632,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00356,DELETION,GPIL,,633,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00355,DELETION,EXIDEIND,,634,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00354,DELETION,CUMMINSIND,,635,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00353,DELETION,COCHINSHIP,,636,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00352,DELETION,BHEL,,637,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00351,DELETION,BEL,,638,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00350,DELETION,BDL,,639,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00349,DELETION,BAJAJ-AUTO,,640,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00348,DELETION,APARINDS,,641,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00347,DELETION,ANANDRATHI,,642,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00346,DELETION,ADANIPOWER,,643,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00345,DELETION,ADANIPORTS,,644,SUSPICIOUS_STATE_COUNT
"December 31, 2024",2024-DEC,PEVT_00344,DELETION,ABB,,645,SUSPICIOUS_STATE_COUNT
"November 29, 2024",2024-NOV,PEVT_00885,ADDITION,SAIL,,645,SUSPICIOUS_STATE_COUNT
"November 29, 2024",2024-NOV,PEVT_00884,ADDITION,NSLNISP,,645,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00301,ADDITION,TBOTEK,,645,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00300,ADDITION,RVNL,,644,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00299,ADDITION,JYOTICNC,,644,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00298,ADDITION,INDIACEM,,644,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00297,ADDITION,AKUMS,,643,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00296,DELETION,TATAELXSI,,644,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00295,DELETION,SAIL,,645,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00294,DELETION,RCF,,645,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00293,DELETION,NH,,646,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00292,DELETION,MMTC,,647,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00291,DELETION,MAXHEALTH,,648,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00290,DELETION,KNRCON,,648,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00289,DELETION,IRCTC,,649,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00288,DELETION,HBLPOWER,,649,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00287,DELETION,GNFC,,649,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00286,DELETION,ERIS,,650,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00285,DELETION,CAPLIPOINT,,651,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00284,DELETION,BEML,,652,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00283,DELETION,AFFLE,,653,SUSPICIOUS_STATE_COUNT
"October 31, 2024",2024-SEP,PEVT_00282,DELETION,ABFRL,,654,SUSPICIOUS_STATE_COUNT
"October
16, 2024",2024-SEP,PEVT_00281,DELETION,AKUMS,,655,SUSPICIOUS_STATE_COUNT
"October
16, 2024",2024-SEP,PEVT_00280,DELETION,TV18BRDCST,,656,SUSPICIOUS_STATE_COUNT
"October 10, 2024",2024-SEP,PEVT_00048,DELETION,EMCURE,,657,SUSPICIOUS_STATE_COUNT
